,날짜,도매가격품명,지명,시도명,관측지점명,면적,생산량,SPI1,SPI3,EDI,일반유가,면세유가,수입중량(30일전),도매가격날짜,도매가격
662,2014-10-25,가을,해남군,전남,해남군,1648,1698000,0.52,0.44,-0.38,1573.4,977.6751509058412,0.0,2014-12-24,3000.0
663,2014-10-26,가을,해남군,전남,해남군,1648,1698000,0.5,0.46,-0.41,1571.71,976.1387872694776,0.0,2014-12-25,3000.0
664,2014-10-27,가을,해남군,전남,해남군,1648,1698000,0.5,0.37,-0.43,1568.68,973.384241814932,0.0,2014-12-26,3000.0
665,2014-10-28,가을,해남군,전남,해남군,1648,1698000,0.45,0.39,-0.45,1567.75,972.5387872694776,0.0,2014-12-27,3000.0
666,2014-10-29,가을,해남군,전남,해남군,1648,1698000,0.46,0.4,-0.47,1565.87,970.8296963603864,0.0,2014-12-28,3000.0
667,2014-10-30,가을,해남군,전남,해남군,1648,1698000,0.4,0.42,-0.5,1564.68,969.7478781785684,0.0,2014-12-29,3000.0
668,2014-10-31,가을,해남군,전남,해남군,1648,1698000,0.46,0.44,-0.52,1562.96,968.184241814932,0.0,2014-12-30,3000.0
669,2014-11-01,가을,해남군,전남,해남군,1648,1698000,1.12,-0.09,-0.14,1560.32,965.784241814932,0.0,2014-12-31,3000.0
670,2014-11-02,가을,해남군,전남,해남군,1648,1698000,1.14,-0.25,-0.22,1559.34,964.8933327240228,48360.0,2015-01-01,3000.0
671,2014-11-03,가을,해남군,전남,해남군,1648,1698000,1.19,-0.43,-0.21,1557.7,963.402423633114,48360.0,2015-01-02,3000.0
672,2014-11-04,가을,해남군,전남,해남군,1648,1698000,1.2,-0.44,-0.24,1554.94,960.893332724023,48360.0,2015-01-03,3000.0
673,2014-11-05,가을,해남군,전남,해남군,1648,1698000,1.39,-0.44,-0.27,1553.25,959.3569690876592,48360.0,2015-01-04,3000.0
674,2014-11-06,가을,해남군,전남,해남군,1648,1698000,1.42,-0.4,-0.31,1550.39,956.7569690876594,48360.0,2015-01-05,3000.0
675,2014-11-07,가을,해남군,전남,해남군,1648,1698000,1.39,-0.39,-0.35,1548.64,955.1660599967504,48360.0,2015-01-06,3000.0
676,2014-11-08,겨울,해남군,전남,해남군,2718,358017,1.5,-0.39,-0.37,1547.23,953.884241814932,48360.0,2015-01-07,3000.0
677,2014-11-09,겨울,해남군,전남,해남군,2718,358017,1.51,-0.31,-0.39,1545.99,952.7569690876594,48360.0,2015-01-08,3000.0
678,2014-11-10,겨울,해남군,전남,해남군,2718,358017,1.57,-0.28,-0.41,1545.19,952.0296963603868,48360.0,2015-01-09,3000.0
679,2014-11-11,겨울,해남군,전남,해남군,2718,358017,1.99,-0.27,-0.45,1543.77,950.7387872694776,48360.0,2015-01-10,3000.0
680,2014-11-12,겨울,해남군,전남,해남군,2718,358017,1.81,-0.2,-0.47,1542.61,949.684241814932,48360.0,2015-01-11,3000.0
681,2014-11-13,겨울,해남군,전남,해남군,2718,358017,1.78,-0.16,-0.42,1541.86,949.0024236331138,48360.0,2015-01-12,3000.0
682,2014-11-14,겨울,해남군,전남,해남군,2718,358017,1.72,-0.16,-0.44,1540.4,947.6751509058412,48360.0,2015-01-13,3000.0
683,2014-11-15,겨울,해남군,전남,해남군,2718,358017,1.71,-0.1,-0.46,1539.8,947.1296963603866,48360.0,2015-01-14,3000.0
684,2014-11-16,겨울,해남군,전남,해남군,2718,358017,1.75,-0.05,-0.48,1538.59,946.0296963603864,48360.0,2015-01-15,3000.0
685,2014-11-17,겨울,해남군,전남,해남군,2718,358017,1.75,-0.15,-0.48,1537.59,945.1206054512955,48360.0,2015-01-16,3000.0
686,2014-11-18,겨울,해남군,전남,해남군,2718,358017,1.7,-0.15,-0.5,1536.33,943.9751509058412,48360.0,2015-01-17,3000.0
687,2014-11-19,겨울,해남군,전남,해남군,2718,358017,1.4,-0.17,-0.52,1534.64,942.4387872694776,48360.0,2015-01-18,3000.0
688,2014-11-20,겨울,해남군,전남,해남군,2718,358017,1.3,-0.11,-0.56,1533.91,941.7751509058412,48360.0,2015-01-19,3000.0
689,2014-11-21,겨울,해남군,전남,해남군,2718,358017,0.93,-0.07,-0.56,1531.81,939.8660599967502,48360.0,2015-01-20,3000.0
690,2014-11-22,겨울,해남군,전남,해남군,2718,358017,-0.1,-0.05,-0.57,1529.85,938.084241814932,48360.0,2015-01-21,3000.0
691,2014-11-23,겨울,해남군,전남,해남군,2718,358017,-0.14,-0.09,-0.58,1528.97,937.284241814932,48360.0,2015-01-22,3000.0
692,2014-11-24,겨울,해남군,전남,해남군,2718,358017,-0.1,-0.29,-0.6,1527.79,936.2115145422048,48360.0,2015-01-23,3000.0
693,2014-11-25,겨울,해남군,전남,해남군,2718,358017,1.28,0.1,0.26,1526.15,934.7206054512958,48360.0,2015-01-24,3000.0
694,2014-11-26,겨울,해남군,전남,해남군,2718,358017,1.17,0.12,0.11,1524.27,933.0115145422048,48360.0,2015-01-25,3000.0
695,2014-11-27,겨울,해남군,전남,해남군,2718,358017,1.21,0.14,0.05,1522.0,930.9478781785684,48360.0,2015-01-26,3000.0
696,2014-11-28,겨울,해남군,전남,해남군,2718,358017,1.2,0.11,-0.02,1520.87,929.9206054512956,48360.0,2015-01-27,3000.0
697,2014-11-29,겨울,해남군,전남,해남군,2718,358017,1.3,0.26,0.01,1518.88,928.1115145422048,48360.0,2015-01-28,3000.0
698,2014-11-30,겨울,해남군,전남,해남군,2718,358017,1.22,0.3,-0.06,1517.33,926.7024236331138,48360.0,2015-01-29,3000.0
699,2014-12-01,겨울,해남군,전남,해남군,2718,358017,0.98,0.44,0.28,1513.26,923.002423633114,48360.0,2015-01-30,3000.0
700,2014-12-02,겨울,해남군,전남,해남군,2718,358017,1.03,0.58,0.24,1510.35,920.3569690876592,48360.0,2015-01-31,3000.0
701,2014-12-03,겨울,해남군,전남,해남군,2718,358017,0.96,0.55,0.19,1508.12,918.3296963603864,0.0,2015-02-01,3000.0
702,2014-12-04,겨울,해남군,전남,해남군,2718,358017,0.96,0.58,0.15,1504.97,915.4660599967503,0.0,2015-02-02,3500.0
703,2014-12-05,겨울,해남군,전남,해남군,2718,358017,0.89,0.61,0.08,1503.39,914.0296963603868,0.0,2015-02-03,3500.0
704,2014-12-06,겨울,해남군,전남,해남군,2718,358017,1.16,0.71,0.23,1501.67,912.4660599967503,0.0,2015-02-04,3500.0
705,2014-12-07,겨울,해남군,전남,해남군,2718,358017,1.17,0.71,0.17,1500.5,911.402423633114,0.0,2015-02-05,3500.0
706,2014-12-08,겨울,해남군,전남,해남군,2718,358017,1.18,0.74,0.14,1499.51,910.502423633114,0.0,2015-02-06,3500.0
707,2014-12-09,겨울,해남군,전남,해남군,2718,358017,1.27,0.86,0.22,1497.43,908.6115145422048,0.0,2015-02-07,3500.0
708,2014-12-10,겨울,해남군,전남,해남군,2718,358017,1.31,0.88,0.18,1494.23,905.702423633114,0.0,2015-02-08,3500.0
709,2014-12-11,겨울,해남군,전남,해남군,2718,358017,1.31,0.91,0.15,1490.71,902.502423633114,0.0,2015-02-09,4000.0
710,2014-12-12,겨울,해남군,전남,해남군,2718,358017,1.32,0.95,0.13,1487.23,899.3387872694775,0.0,2015-02-10,4000.0
711,2014-12-13,겨울,해남군,전남,해남군,2718,358017,1.31,1.0,0.16,1483.62,896.0569690876592,0.0,2015-02-11,4000.0
712,2014-12-14,겨울,해남군,전남,해남군,2718,358017,1.39,1.05,0.17,1481.83,894.4296963603865,0.0,2015-02-12,4000.0
713,2014-12-15,겨울,해남군,전남,해남군,2718,358017,1.42,1.13,0.13,1478.88,891.7478781785685,0.0,2015-02-13,4000.0
714,2014-12-16,겨울,해남군,전남,해남군,2718,358017,1.45,1.22,0.14,1474.82,888.0569690876594,0.0,2015-02-14,4000.0
715,2014-12-17,겨울,해남군,전남,해남군,2718,358017,1.58,1.39,0.32,1470.41,884.0478781785685,0.0,2015-02-15,4000.0
716,2014-12-18,겨울,해남군,전남,해남군,2718,358017,1.82,1.51,0.68,1466.19,880.2115145422049,0.0,2015-02-16,4000.0
717,2014-12-19,겨울,해남군,전남,해남군,2718,358017,2.05,1.51,0.57,1459.91,874.502423633114,0.0,2015-02-17,4000.0
718,2014-12-20,겨울,해남군,전남,해남군,2718,358017,2.06,1.58,0.53,1455.44,870.4387872694776,0.0,2015-02-18,4000.0
719,2014-12-21,겨울,해남군,전남,해남군,2718,358017,2.12,1.65,0.6,1453.3,868.4933327240229,0.0,2015-02-19,4000.0
720,2014-12-22,겨울,해남군,전남,해남군,2718,358017,2.25,1.7,0.6,1449.77,865.2842418149321,0.0,2015-02-20,4000.0
721,2014-12-23,겨울,해남군,전남,해남군,2718,358017,2.29,1.59,0.57,1443.5,859.584241814932,0.0,2015-02-21,4000.0
722,2014-12-24,겨울,해남군,전남,해남군,2718,358017,2.29,1.26,0.54,1437.49,854.1206054512957,0.0,2015-02-22,4000.0
723,2014-12-25,겨울,해남군,전남,해남군,2718,358017,1.65,1.26,0.52,1433.03,850.0660599967503,0.0,2015-02-23,4000.0
724,2014-12-26,겨울,해남군,전남,해남군,2718,358017,1.94,1.26,0.5,1429.34,846.7115145422047,0.0,2015-02-24,4000.0
725,2014-12-27,겨울,해남군,전남,해남군,2718,358017,1.92,1.26,0.48,1425.35,843.084241814932,0.0,2015-02-25,4000.0
726,2014-12-28,겨울,해남군,전남,해남군,2718,358017,1.92,1.27,0.45,1423.53,841.4296963603866,0.0,2015-02-26,4000.0
727,2014-12-29,겨울,해남군,전남,해남군,2718,358017,1.9,1.29,0.43,1421.16,839.2751509058412,0.0,2015-02-27,4000.0
728,2014-12-30,겨울,해남군,전남,해남군,2718,358017,2.13,1.48,0.42,1415.85,834.4478781785683,0.0,2015-02-28,4000.0
729,2014-12-31,겨울,해남군,전남,해남군,2718,358017,1.57,1.51,0.39,1412.28,831.2024236331139,17000.0,2015-03-01,4000.0
730,2015-01-01,겨울,해남군,전남,해남군,2918,294272,1.47,1.52,0.37,1407.71,827.0478781785685,17000.0,2015-03-02,4000.0
731,2015-01-02,겨울,해남군,전남,해남군,2918,294272,1.55,1.53,0.4,1403.88,823.5660599967504,17000.0,2015-03-03,4000.0
732,2015-01-03,겨울,해남군,전남,해남군,2918,294272,1.53,1.54,0.38,1400.32,820.3296963603866,17000.0,2015-03-04,4000.0
733,2015-01-04,겨울,해남군,전남,해남군,2918,294272,1.56,1.68,0.36,1398.09,818.3024236331138,17000.0,2015-03-05,4000.0
734,2015-01-05,겨울,해남군,전남,해남군,2918,294272,1.31,1.71,0.33,1395.11,815.593332724023,17000.0,2015-03-06,4000.0
735,2015-01-06,겨울,해남군,전남,해남군,2918,294272,1.44,1.72,0.38,1390.53,811.4296963603866,17000.0,2015-03-07,4000.0
736,2015-01-07,겨울,해남군,전남,해남군,2918,294272,1.5,1.84,0.37,1385.55,806.9024236331138,17000.0,2015-03-08,4000.0
737,2015-01-08,겨울,해남군,전남,해남군,2918,294272,1.33,1.83,0.33,1380.91,802.6842418149322,17000.0,2015-03-09,4000.0
738,2015-01-09,겨울,해남군,전남,해남군,2918,294272,1.33,1.85,0.31,1377.04,799.1660599967502,17000.0,2015-03-10,4000.0
739,2015-01-10,겨울,해남군,전남,해남군,2918,294272,1.4,1.95,0.29,1372.4,794.9478781785685,17000.0,2015-03-11,4000.0
740,2015-01-11,겨울,해남군,전남,해남군,2918,294272,1.38,1.95,0.29,1370.34,793.0751509058412,17000.0,2015-03-12,4000.0
741,2015-01-12,겨울,해남군,전남,해남군,2918,294272,1.26,1.93,0.26,1367.28,790.293332724023,17000.0,2015-03-13,4000.0
742,2015-01-13,겨울,해남군,전남,해남군,2918,294272,1.16,1.99,0.24,1361.61,785.1387872694775,17000.0,2015-03-14,4000.0
743,2015-01-14,겨울,해남군,전남,해남군,2918,294272,1.29,2.0,0.22,1354.7,778.8569690876594,17000.0,2015-03-15,4000.0
744,2015-01-15,겨울,해남군,전남,해남군,2918,294272,1.3,2.01,0.23,1349.15,773.8115145422049,17000.0,2015-03-16,4000.0
745,2015-01-16,겨울,해남군,전남,해남군,2918,294272,0.83,2.01,0.21,1342.22,767.5115145422048,17000.0,2015-03-17,4000.0
746,2015-01-17,겨울,해남군,전남,해남군,2918,294272,-0.22,1.98,0.17,1337.37,763.1024236331139,17000.0,2015-03-18,4500.0
747,2015-01-18,겨울,해남군,전남,해남군,2918,294272,-0.37,1.95,0.14,1334.15,760.1751509058413,17000.0,2015-03-19,4500.0
748,2015-01-19,겨울,해남군,전남,해남군,2918,294272,-0.37,1.94,0.13,1329.15,755.6296963603867,17000.0,2015-03-20,4500.0
749,2015-01-20,겨울,해남군,전남,해남군,2918,294272,-0.73,1.8,0.11,1320.33,747.6115145422048,17000.0,2015-03-21,4500.0
750,2015-01-21,겨울,해남군,전남,해남군,2918,294272,-0.98,1.48,0.08,1315.36,743.093332724023,17000.0,2015-03-22,4500.0
751,2015-01-22,겨울,해남군,전남,해남군,2918,294272,-0.92,1.48,0.1,1308.22,736.6024236331139,17000.0,2015-03-23,5000.0
752,2015-01-23,겨울,해남군,전남,해남군,2918,294272,-0.91,1.51,0.06,1302.21,731.1387872694776,17000.0,2015-03-24,5000.0
753,2015-01-24,겨울,해남군,전남,해남군,2918,294272,-0.98,1.5,0.0,1296.66,726.0933327240231,17000.0,2015-03-25,5000.0
754,2015-01-25,겨울,해남군,전남,해남군,2918,294272,-0.99,1.48,-0.01,1291.65,721.5387872694776,17000.0,2015-03-26,5000.0
755,2015-01-26,겨울,해남군,전남,해남군,2918,294272,-0.09,1.66,0.3,1287.26,717.5478781785685,17000.0,2015-03-27,5000.0
756,2015-01-27,겨울,해남군,전남,해남군,2918,294272,-0.05,1.69,0.24,1283.36,714.0024236331138,17000.0,2015-03-28,5000.0
757,2015-01-28,겨울,해남군,전남,해남군,2918,294272,-0.03,1.73,0.2,1277.98,709.1115145422048,17000.0,2015-03-29,5000.0
758,2015-01-29,겨울,해남군,전남,해남군,2918,294272,-0.1,1.69,0.18,1272.97,704.5569690876594,17000.0,2015-03-30,5000.0
759,2015-01-30,겨울,해남군,전남,해남군,2918,294272,0.38,1.38,0.43,1270.14,701.9842418149321,17000.0,2015-03-31,5000.0
760,2015-01-31,겨울,해남군,전남,해남군,2918,294272,0.37,1.38,0.4,1266.68,698.8387872694776,7000.0,2015-04-01,5000.0
761,2015-02-01,겨울,해남군,전남,해남군,2918,294272,0.22,1.32,0.36,1265.25,697.5387872694776,7000.0,2015-04-02,5500.0
762,2015-02-02,겨울,해남군,전남,해남군,2918,294272,0.08,1.29,0.34,1262.34,694.8933327240229,7000.0,2015-04-03,5500.0
763,2015-02-03,겨울,해남군,전남,해남군,2918,294272,0.06,1.29,0.3,1259.73,692.5206054512958,7000.0,2015-04-04,5500.0
764,2015-02-04,겨울,해남군,전남,해남군,2918,294272,0.04,1.4,0.27,1257.27,690.2842418149321,7000.0,2015-04-05,5500.0
765,2015-02-05,겨울,해남군,전남,해남군,2918,294272,-0.1,1.42,0.27,1255.88,689.0206054512958,7000.0,2015-04-06,5500.0
766,2015-02-06,겨울,해남군,전남,해남군,2918,294272,-0.07,1.44,0.31,1255.17,688.3751509058412,7000.0,2015-04-07,5500.0
767,2015-02-07,겨울,해남군,전남,해남군,2918,294272,-0.09,1.43,0.3,1254.45,687.7206054512958,7000.0,2015-04-08,5500.0
768,2015-02-08,겨울,해남군,전남,해남군,2918,294272,-0.03,1.46,0.29,1253.55,686.9024236331138,7000.0,2015-04-09,5000.0
769,2015-02-09,겨울,해남군,전남,해남군,2918,294272,-0.02,1.46,0.21,1253.9,687.2206054512958,7000.0,2015-04-10,5000.0
770,2015-02-10,겨울,해남군,전남,해남군,2918,294272,-0.16,1.47,0.17,1253.56,686.9115145422047,7000.0,2015-04-11,5000.0
771,2015-02-11,겨울,해남군,전남,해남군,2918,294272,-0.21,1.44,0.11,1256.9,689.9478781785685,7000.0,2015-04-12,5000.0
772,2015-02-12,겨울,해남군,전남,해남군,2918,294272,-0.17,1.47,0.04,1259.07,691.9206054512956,7000.0,2015-04-13,5000.0
773,2015-02-13,겨울,해남군,전남,해남군,2918,294272,-0.2,1.47,0.02,1261.61,694.2296963603865,7000.0,2015-04-14,5000.0
774,2015-02-14,겨울,해남군,전남,해남군,2918,294272,-0.31,1.46,-0.01,1265.54,697.8024236331139,7000.0,2015-04-15,5000.0
775,2015-02-15,겨울,해남군,전남,해남군,2918,294272,-0.39,1.43,-0.02,1267.71,699.7751509058412,7000.0,2015-04-16,5000.0
776,2015-02-16,겨울,해남군,전남,해남군,2918,294272,0.1,1.58,0.28,1272.14,703.802423633114,7000.0,2015-04-17,5000.0
777,2015-02-17,겨울,해남군,전남,해남군,2918,294272,0.12,1.66,0.2,1278.41,709.502423633114,7000.0,2015-04-18,5000.0
778,2015-02-18,겨울,해남군,전남,해남군,2918,294272,0.04,1.6,0.13,1284.61,715.1387872694775,7000.0,2015-04-19,5000.0
779,2015-02-19,겨울,해남군,전남,해남군,2918,294272,-0.01,1.6,0.06,1285.62,716.0569690876592,7000.0,2015-04-20,5000.0
780,2015-02-20,겨울,해남군,전남,해남군,2918,294272,-0.05,1.61,0.01,1286.53,716.884241814932,7000.0,2015-04-21,5000.0
781,2015-02-21,겨울,해남군,전남,해남군,2918,294272,-0.09,1.65,0.0,1287.63,717.8842418149322,7000.0,2015-04-22,5000.0
782,2015-02-22,겨울,해남군,전남,해남군,2918,294272,0.05,1.69,0.11,1287.8,718.0387872694776,7000.0,2015-04-23,5500.0
783,2015-02-23,겨울,해남군,전남,해남군,2918,294272,0.06,0.86,0.01,1289.67,719.7387872694776,7000.0,2015-04-24,5500.0
784,2015-02-24,겨울,해남군,전남,해남군,2918,294272,0.04,0.88,-0.09,1292.0,721.8569690876593,7000.0,2015-04-25,5500.0
785,2015-02-25,겨울,해남군,전남,해남군,2918,294272,-0.38,0.88,-0.1,1293.91,723.5933327240231,7000.0,2015-04-26,5500.0
786,2015-02-26,겨울,해남군,전남,해남군,2918,294272,-0.4,0.83,-0.19,1296.17,725.6478781785685,7000.0,2015-04-27,6000.0
787,2015-02-27,겨울,해남군,전남,해남군,2918,294272,-0.43,0.75,-0.21,1298.7,727.9478781785685,7000.0,2015-04-28,6000.0
788,2015-02-28,겨울,해남군,전남,해남군,2918,294272,-0.46,0.74,-0.23,1300.31,729.4115145422047,7000.0,2015-04-29,6000.0
789,2015-03-01,겨울,해남군,전남,해남군,2918,294272,-0.73,0.36,-0.16,1301.93,730.8842418149321,7000.0,2015-04-30,6000.0
790,2015-03-02,겨울,해남군,전남,해남군,2918,294272,-0.74,0.3,-0.17,1305.05,733.7206054512957,24000.0,2015-05-01,6000.0
791,2015-03-03,겨울,해남군,전남,해남군,2918,294272,-0.75,0.28,-0.22,1306.34,734.8933327240229,24000.0,2015-05-02,6000.0
792,2015-03-04,겨울,해남군,전남,해남군,2918,294272,-0.69,0.3,-0.24,1308.3,736.6751509058411,24000.0,2015-05-03,6000.0
793,2015-03-05,겨울,해남군,전남,해남군,2918,294272,-0.73,0.31,-0.3,1309.92,738.1478781785685,24000.0,2015-05-04,6000.0
794,2015-03-06,겨울,해남군,전남,해남군,2918,294272,-0.76,0.08,-0.34,1310.99,739.1206054512957,24000.0,2015-05-05,6000.0
795,2015-03-07,겨울,해남군,전남,해남군,2918,294272,-0.78,0.09,-0.39,1312.97,740.9206054512957,24000.0,2015-05-06,7000.0
796,2015-03-08,겨울,해남군,전남,해남군,2918,294272,-0.96,0.07,-0.48,1313.54,741.4387872694775,24000.0,2015-05-07,8000.0
797,2015-03-09,겨울,해남군,전남,해남군,2918,294272,-0.95,-0.05,-0.48,1316.86,744.4569690876592,24000.0,2015-05-08,8000.0
798,2015-03-10,겨울,해남군,전남,해남군,2918,294272,-0.99,-0.09,-0.49,1318.48,745.9296963603866,24000.0,2015-05-09,8000.0
799,2015-03-11,겨울,해남군,전남,해남군,2918,294272,-1.05,-0.14,-0.57,1321.26,748.4569690876593,24000.0,2015-05-10,8000.0
800,2015-03-12,겨울,해남군,전남,해남군,2918,294272,-1.1,-0.14,-0.61,1322.29,749.3933327240229,24000.0,2015-05-11,8000.0
801,2015-03-13,봄,예산군,충남,서산시,60,287371,-0.53,-0.28,-1.14,1330.7,768.5973624989845,24000.0,2015-05-12,7000.0
802,2015-03-14,봄,예산군,충남,서산시,60,287371,-0.57,-0.36,-1.18,1331.4,769.2337261353482,24000.0,2015-05-13,7000.0
803,2015-03-15,봄,예산군,충남,서산시,60,287371,-0.6,-0.37,-1.21,1331.41,769.2428170444391,24000.0,2015-05-14,7000.0
804,2015-03-16,봄,예산군,충남,서산시,60,287371,-0.59,-0.66,-1.23,1332.58,770.3064534080754,24000.0,2015-05-15,7000.0
805,2015-03-17,봄,예산군,충남,서산시,60,287371,-0.67,-0.75,-1.23,1332.91,770.6064534080754,24000.0,2015-05-16,7000.0
806,2015-03-18,봄,예산군,충남,서산시,60,287371,-0.71,-0.77,-1.26,1332.5,770.2337261353482,24000.0,2015-05-17,7000.0
807,2015-03-19,봄,예산군,충남,서산시,60,287371,-0.5,-0.37,-0.83,1332.47,770.2064534080755,24000.0,2015-05-18,10000.0
808,2015-03-20,봄,예산군,충남,서산시,60,287371,-0.53,-0.48,-0.92,1331.71,769.5155443171664,24000.0,2015-05-19,10000.0
809,2015-03-21,봄,예산군,충남,서산시,60,287371,-0.51,-0.61,-0.95,1331.41,769.2428170444391,24000.0,2015-05-20,10000.0
810,2015-03-22,봄,예산군,충남,서산시,60,287371,-0.52,-0.82,-1.04,1330.96,768.8337261353481,24000.0,2015-05-21,10000.0
811,2015-03-23,봄,예산군,충남,서산시,60,287371,-0.53,-0.86,-1.08,1331.02,768.8882715898935,24000.0,2015-05-22,10000.0
812,2015-03-24,봄,예산군,충남,서산시,60,287371,-0.96,-0.9,-1.14,1330.54,768.4519079535298,24000.0,2015-05-23,10000.0
813,2015-03-25,봄,예산군,충남,서산시,60,287371,-0.94,-0.93,-1.23,1329.46,767.4700897717119,24000.0,2015-05-24,10000.0
814,2015-03-26,봄,예산군,충남,서산시,60,287371,-0.91,-0.96,-1.22,1328.98,767.0337261353482,24000.0,2015-05-25,10000.0
815,2015-03-27,봄,예산군,충남,서산시,60,287371,-0.93,-0.99,-1.19,1328.69,766.7700897717118,24000.0,2015-05-26,10000.0
816,2015-03-28,봄,예산군,충남,서산시,60,287371,-0.98,-0.98,-1.17,1328.33,766.4428170444389,24000.0,2015-05-27,9000.0
817,2015-03-29,봄,예산군,충남,서산시,60,287371,-1.06,-0.95,-1.18,1327.95,766.0973624989845,24000.0,2015-05-28,7000.0
818,2015-03-30,봄,예산군,충남,서산시,60,287371,-1.02,-0.94,-1.16,1328.16,766.2882715898936,24000.0,2015-05-29,7000.0
819,2015-03-31,봄,예산군,충남,서산시,60,287371,-0.96,-0.92,-1.21,1327.97,766.1155443171663,24000.0,2015-05-30,7000.0
820,2015-04-01,봄,예산군,충남,서산시,60,287371,-0.7,-0.75,-1.11,1327.4,765.5973624989845,24000.0,2015-05-31,7000.0
821,2015-04-02,봄,예산군,충남,서산시,60,287371,-0.76,-0.75,-1.18,1327.07,765.2973624989845,0.0,2015-06-01,7000.0
822,2015-04-03,봄,예산군,충남,서산시,60,287371,0.32,-0.03,0.29,1326.69,764.95190795353,0.0,2015-06-02,7000.0
823,2015-04-04,봄,예산군,충남,서산시,60,287371,0.85,0.3,0.76,1326.01,764.3337261353481,0.0,2015-06-03,7000.0
824,2015-04-05,봄,예산군,충남,서산시,60,287371,1.06,0.41,0.82,1325.42,763.7973624989845,0.0,2015-06-04,6000.0
