구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2013년05월28일,1783.59,1688.71,1669.88,1687.70,1671.72,1703.75,1676.34,1697.89,1704.80,1694.43,1709.81,1685.83,1686.08,1679.75,1684.29,1752.37,1707.74
2013년05월29일,1782.87,1688.79,1669.37,1687.51,1671.99,1703.67,1676.93,1697.59,1704.18,1694.34,1709.29,1685.61,1685.72,1679.84,1684.21,1748.36,1708.38
2013년05월30일,1783.67,1688.58,1670.29,1688.72,1672.65,1703.48,1677.13,1697.90,1703.79,1694.39,1709.31,1685.73,1685.41,1679.64,1684.36,1746.60,1708.38
2013년05월31일,1784.20,1689.38,1670.51,1688.43,1673.24,1703.53,1677.20,1697.67,1704.13,1693.86,1709.31,1686.43,1685.77,1679.79,1684.11,1745.24,1708.29
2013년06월01일,1783.84,1689.22,1671.55,1688.81,1673.38,1703.91,1677.11,1697.71,1703.80,1694.28,1708.76,1686.42,1685.97,1679.25,1684.35,1744.78,1708.66
2013년06월02일,1784.13,1688.15,1670.43,1688.26,1672.73,1703.02,1676.66,1697.50,1703.19,1693.72,1708.51,1686.52,1685.39,1679.31,1684.06,1744.70,1707.18
2013년06월03일,1784.30,1688.98,1671.37,1687.83,1673.37,1703.10,1677.09,1697.77,1702.75,1693.49,1708.53,1686.72,1685.51,1679.38,1684.17,1744.45,1709.51
2013년06월04일,1784.93,1688.73,1671.64,1688.12,1673.40,1703.43,1680.44,1698.09,1702.78,1694.00,1708.59,1687.09,1685.58,1679.37,1684.23,1745.24,1707.74
2013년06월05일,1785.22,1689.31,1671.32,1687.46,1672.95,1702.75,1683.72,1698.23,1702.62,1693.90,1708.70,1686.63,1685.27,1679.14,1684.12,1769.19,1707.83
2013년06월06일,1785.45,1688.90,1671.74,1687.81,1672.74,1702.61,1684.53,1698.27,1702.56,1693.87,1708.17,1686.85,1685.35,1678.82,1684.12,1770.72,1708.00
2013년06월07일,1786.19,1688.93,1671.63,1688.11,1673.26,1702.90,1685.51,1698.45,1702.82,1694.10,1707.84,1687.26,1685.55,1679.35,1684.03,1770.60,1707.62
2013년06월08일,1786.35,1689.13,1671.88,1688.88,1673.03,1702.99,1685.62,1698.60,1702.37,1694.19,1707.93,1687.15,1685.59,1678.81,1684.05,1774.93,1708.37
2013년06월09일,1786.37,1689.50,1671.67,1689.11,1672.94,1703.22,1686.36,1698.15,1702.34,1694.16,1707.49,1686.97,1685.06,1679.00,1683.61,1775.87,1708.00
2013년06월10일,1786.65,1689.60,1672.36,1688.78,1672.85,1702.77,1686.78,1699.07,1702.83,1694.35,1707.60,1686.71,1685.56,1679.01,1684.06,1775.92,1708.37
2013년06월11일,1786.58,1690.66,1672.65,1688.90,1673.62,1703.10,1688.11,1698.92,1703.02,1694.58,1707.42,1686.95,1685.33,1679.42,1684.32,1776.12,1710.24
2013년06월12일,1787.43,1690.49,1673.36,1688.45,1673.71,1702.87,1687.71,1699.42,1703.21,1694.93,1707.41,1686.79,1685.03,1679.23,1684.36,1776.54,1708.48
2013년06월13일,1787.44,1690.77,1673.59,1688.82,1674.38,1703.53,1688.49,1700.36,1703.65,1695.24,1707.96,1687.25,1685.54,1679.59,1684.98,1777.35,1708.29
2013년06월14일,1788.40,1691.08,1674.05,1689.06,1673.88,1703.93,1688.97,1700.82,1704.11,1695.87,1708.44,1687.66,1685.79,1679.89,1685.27,1777.05,1708.22
2013년06월15일,1788.78,1691.01,1675.62,1688.93,1674.23,1704.18,1689.15,1701.48,1704.71,1696.08,1708.54,1687.65,1686.61,1679.79,1685.46,1759.35,1708.59
2013년06월16일,1788.97,1691.68,1675.93,1688.58,1674.54,1704.48,1688.83,1701.42,1704.49,1696.23,1708.51,1687.52,1686.32,1679.88,1685.52,1756.61,1709.05
2013년06월17일,1789.54,1692.73,1675.59,1689.42,1674.74,1704.28,1689.70,1702.01,1704.90,1696.37,1708.34,1687.96,1686.85,1680.28,1686.15,1754.17,1708.40
2013년06월18일,1793.56,1694.36,1677.83,1692.72,1676.68,1705.26,1690.89,1704.24,1705.18,1697.06,1708.51,1688.16,1686.69,1680.80,1686.95,1754.07,1710.38
2013년06월19일,1796.69,1694.87,1678.98,1695.95,1677.68,1707.29,1694.93,1706.18,1705.96,1697.79,1709.30,1688.76,1687.26,1680.99,1687.52,1778.94,1709.53
2013년06월20일,1797.68,1696.32,1679.54,1698.59,1679.53,1707.74,1699.23,1707.66,1706.78,1698.45,1709.24,1688.91,1687.77,1682.03,1688.25,1781.09,1709.35
2013년06월21일,1799.36,1699.27,1680.73,1700.61,1680.49,1708.32,1702.20,1708.72,1708.01,1699.86,1709.48,1688.99,1688.21,1682.40,1689.24,1781.06,1710.57
2013년06월22일,1800.55,1700.90,1682.79,1701.32,1681.35,1709.24,1704.57,1710.28,1708.13,1700.45,1710.26,1689.97,1688.34,1683.33,1689.96,1772.82,1711.51
2013년06월23일,1800.36,1701.95,1683.84,1700.86,1681.19,1709.45,1704.48,1710.76,1708.28,1700.41,1710.30,1690.43,1688.62,1683.66,1690.22,1771.97,1712.24
2013년06월24일,1800.71,1702.66,1685.54,1702.40,1682.45,1710.19,1705.83,1711.52,1709.27,1701.50,1710.86,1691.13,1689.63,1684.32,1691.04,1771.18,1712.42
2013년06월25일,1803.66,1706.25,1686.99,1704.59,1684.02,1711.48,1708.28,1714.25,1710.78,1702.84,1712.12,1692.43,1690.71,1685.78,1692.55,1771.06,1712.44
2013년06월26일,1806.04,1708.53,1688.11,1706.94,1684.75,1711.47,1709.16,1716.07,1711.37,1703.64,1712.81,1693.34,1691.12,1686.36,1693.47,1769.84,1713.07
2013년06월27일,1806.70,1710.34,1689.40,1707.84,1685.48,1712.69,1709.75,1716.97,1711.73,1704.42,1713.84,1694.37,1691.71,1687.09,1694.13,1769.84,1714.16
2013년06월28일,1807.75,1711.39,1690.14,1707.50,1686.34,1712.87,1711.00,1717.73,1713.09,1704.77,1714.35,1695.37,1692.63,1688.17,1694.93,1768.18,1714.90
2013년06월29일,1808.09,1712.20,1690.68,1709.70,1687.42,1714.12,1711.99,1718.20,1713.90,1705.38,1714.99,1696.07,1693.22,1688.90,1695.36,1768.04,1715.27
2013년06월30일,1807.83,1712.13,1690.89,1709.40,1687.51,1714.38,1711.45,1718.18,1714.33,1705.62,1715.08,1697.02,1693.18,1689.00,1695.42,1767.67,1715.46
2013년07월01일,1806.82,1713.46,1691.79,1709.45,1689.38,1714.93,1712.81,1719.28,1715.25,1706.77,1715.94,1698.82,1694.95,1690.30,1697.12,1769.41,1715.85
2013년07월02일,1807.58,1713.44,1692.25,1711.39,1689.93,1715.40,1713.18,1720.20,1716.59,1707.65,1716.92,1700.41,1696.52,1691.51,1697.87,1798.14,1716.98
2013년07월03일,1808.32,1713.97,1692.88,1712.41,1690.21,1715.88,1714.07,1720.90,1718.06,1708.19,1717.74,1701.59,1697.45,1692.16,1698.89,1799.95,1716.33
2013년07월04일,1808.24,1714.59,1693.17,1712.20,1691.46,1716.83,1714.64,1721.47,1719.68,1708.95,1718.70,1703.06,1698.19,1693.54,1700.01,1800.23,1717.31
2013년07월05일,1809.58,1714.92,1693.51,1713.17,1692.32,1716.69,1714.77,1722.65,1721.31,1709.82,1720.19,1704.00,1699.55,1694.36,1701.25,1801.85,1717.38
2013년07월06일,1810.27,1715.59,1694.89,1713.97,1693.31,1718.70,1715.11,1723.52,1722.94,1710.82,1721.24,1704.49,1700.96,1695.72,1702.47,1803.47,1717.54
2013년07월07일,1810.28,1715.20,1695.58,1714.34,1693.61,1718.86,1715.83,1723.88,1722.94,1711.64,1721.55,1705.00,1701.48,1696.60,1703.32,1803.97,1718.11
2013년07월08일,1810.79,1716.19,1696.48,1715.64,1694.43,1720.02,1715.71,1724.56,1724.26,1712.70,1722.02,1706.68,1702.26,1698.01,1704.17,1803.95,1718.03
2013년07월09일,1812.26,1717.31,1699.27,1715.92,1697.23,1721.35,1716.61,1725.95,1725.34,1714.27,1723.20,1707.89,1703.73,1698.89,1705.48,1803.02,1719.05
2013년07월10일,1813.09,1718.21,1701.20,1716.86,1699.83,1723.77,1716.90,1727.07,1725.86,1715.41,1724.16,1709.87,1704.94,1700.63,1707.19,1802.97,1720.53
2013년07월11일,1813.73,1719.92,1703.85,1717.18,1700.94,1726.61,1717.58,1728.22,1727.12,1716.87,1725.36,1711.11,1706.41,1702.35,1708.31,1803.12,1722.20
2013년07월12일,1814.59,1721.70,1706.25,1718.97,1702.85,1727.36,1718.45,1729.62,1728.13,1718.33,1726.87,1712.77,1707.94,1703.79,1709.41,1788.78,1722.75
2013년07월13일,1816.49,1723.29,1707.74,1719.91,1706.83,1729.48,1719.25,1730.70,1730.36,1719.63,1728.03,1714.37,1708.92,1705.61,1710.94,1786.25,1724.18
2013년07월14일,1817.02,1723.70,1707.96,1719.30,1707.72,1729.55,1718.69,1731.96,1731.89,1719.77,1728.36,1715.52,1709.53,1706.39,1711.74,1785.82,1725.50
2013년07월15일,1817.32,1724.95,1709.27,1720.89,1710.77,1731.48,1720.68,1733.14,1732.75,1720.92,1729.11,1717.08,1711.42,1707.44,1713.34,1785.89,1726.96
2013년07월16일,1822.54,1727.56,1711.32,1723.93,1713.65,1733.85,1721.70,1736.09,1735.17,1722.91,1730.69,1718.75,1713.28,1708.96,1716.07,1785.72,1729.22
2013년07월17일,1824.90,1731.07,1712.94,1725.56,1716.41,1735.64,1722.53,1738.23,1736.71,1724.45,1731.86,1720.00,1715.48,1710.56,1717.77,1820.74,1729.62
2013년07월18일,1826.46,1734.06,1713.62,1727.95,1717.95,1737.78,1723.62,1740.34,1738.25,1726.18,1733.38,1721.67,1717.30,1711.84,1719.93,1824.97,1731.66
2013년07월19일,1828.77,1736.95,1715.92,1729.47,1720.15,1738.56,1725.30,1742.18,1740.36,1727.15,1734.16,1723.15,1720.35,1713.37,1722.07,1825.97,1732.42
2013년07월20일,1829.70,1739.54,1719.34,1731.74,1722.51,1740.26,1731.08,1743.68,1743.03,1728.93,1735.66,1724.16,1722.12,1715.15,1723.47,1815.92,1735.16
2013년07월21일,1829.60,1739.74,1720.28,1731.81,1723.84,1740.41,1733.81,1744.02,1744.13,1729.56,1736.08,1724.72,1722.92,1716.26,1724.27,1814.74,1734.90
2013년07월22일,1830.81,1741.90,1722.15,1732.36,1725.89,1741.93,1739.50,1745.25,1745.81,1731.66,1737.69,1726.62,1725.03,1718.54,1726.09,1811.51,1736.84
2013년07월23일,1830.45,1743.32,1723.66,1733.03,1727.08,1742.14,1742.84,1745.89,1746.90,1733.63,1739.50,1727.69,1727.43,1720.67,1727.69,1811.31,1737.22
2013년07월24일,1830.55,1744.24,1725.06,1733.61,1729.02,1743.62,1744.44,1746.67,1748.22,1734.63,1740.48,1728.66,1728.57,1722.62,1728.67,1811.35,1736.29
2013년07월25일,1830.89,1745.30,1726.06,1734.64,1730.24,1744.83,1744.12,1747.00,1748.80,1735.67,1741.22,1729.69,1729.80,1723.88,1730.11,1809.42,1738.25
2013년07월26일,1830.98,1746.39,1726.71,1734.83,1731.06,1745.37,1744.04,1747.10,1749.35,1736.85,1742.37,1730.55,1730.32,1725.28,1730.94,1797.12,1741.26
2013년07월27일,1831.33,1747.75,1727.34,1735.78,1731.41,1745.40,1744.93,1747.74,1750.70,1737.80,1743.06,1730.89,1730.89,1726.46,1731.96,1794.05,1744.51
2013년07월28일,1830.84,1747.82,1726.84,1734.82,1731.27,1745.18,1744.25,1747.56,1750.92,1738.30,1743.11,1730.74,1731.07,1726.69,1732.28,1793.55,1745.11
2013년07월29일,1831.27,1748.75,1727.09,1735.44,1731.90,1745.58,1744.44,1747.73,1751.08,1738.53,1743.04,1731.76,1731.57,1727.32,1732.62,1792.85,1745.30
2013년07월30일,1830.64,1749.02,1726.90,1735.30,1732.17,1745.57,1745.31,1747.73,1751.46,1738.78,1743.34,1732.11,1732.22,1728.05,1733.19,1792.16,1745.37
2013년07월31일,1830.13,1749.30,1727.13,1735.29,1732.66,1745.42,1745.34,1747.60,1752.01,1738.77,1743.71,1732.22,1732.49,1728.48,1733.76,1791.78,1745.94
2013년08월01일,1829.63,1748.89,1727.31,1735.21,1732.01,1745.38,1745.14,1747.41,1752.21,1739.20,1744.66,1732.68,1733.07,1728.64,1734.14,1791.05,1746.50
2013년08월02일,1828.80,1749.06,1726.78,1734.93,1732.35,1745.08,1744.87,1747.20,1751.96,1739.20,1745.19,1733.13,1733.45,1728.97,1734.86,1791.86,1745.18
2013년08월03일,1829.74,1748.90,1726.81,1735.58,1732.45,1745.88,1744.09,1747.31,1752.69,1739.19,1745.20,1733.55,1733.93,1729.31,1735.02,1805.66,1745.75
2013년08월04일,1829.95,1748.57,1726.46,1734.98,1732.35,1745.40,1742.50,1747.07,1752.82,1739.22,1745.46,1733.19,1733.81,1729.51,1735.14,1806.19,1746.32
2013년08월05일,1827.56,1748.75,1727.26,1735.86,1732.36,1745.74,1742.92,1747.26,1752.91,1739.57,1745.58,1733.42,1734.29,1729.94,1735.13,1807.20,1746.69
2013년08월06일,1826.88,1748.67,1727.05,1735.91,1732.42,1745.93,1742.23,1746.96,1753.06,1738.80,1746.17,1733.49,1734.71,1730.22,1735.19,1806.92,1746.88
2013년08월07일,1826.34,1748.00,1726.96,1735.61,1732.41,1745.76,1741.68,1746.57,1752.47,1739.48,1746.68,1733.47,1735.08,1730.26,1735.59,1806.89,1746.32
2013년08월08일,1825.98,1747.95,1726.84,1734.91,1732.06,1745.66,1740.52,1746.24,1752.61,1739.83,1746.51,1733.18,1735.00,1730.26,1735.45,1806.34,1746.69
2013년08월09일,1825.43,1748.28,1726.73,1734.80,1732.20,1746.08,1741.00,1745.95,1752.53,1739.93,1746.53,1733.45,1735.40,1730.32,1735.44,1799.62,1746.88
2013년08월10일,1826.44,1748.04,1726.62,1734.61,1732.40,1746.08,1739.53,1745.76,1752.63,1739.85,1746.47,1733.17,1735.39,1730.56,1735.80,1797.45,1748.67
2013년08월11일,1826.14,1747.60,1726.72,1733.85,1731.84,1745.16,1739.17,1745.90,1752.60,1739.72,1746.45,1733.03,1735.23,1730.60,1735.52,1796.85,1747.73
2013년08월12일,1825.63,1747.34,1726.45,1735.15,1732.31,1745.53,1739.98,1745.92,1752.56,1739.78,1746.01,1733.00,1735.53,1730.48,1735.79,1796.49,1750.28
2013년08월13일,1825.30,1747.31,1726.57,1734.98,1731.78,1746.04,1739.71,1745.75,1752.61,1739.94,1746.00,1733.19,1735.75,1730.50,1735.91,1795.73,1749.53
2013년08월14일,1824.95,1746.88,1726.38,1734.74,1731.68,1745.09,1740.39,1745.61,1752.69,1739.52,1746.00,1732.87,1735.84,1730.22,1735.99,1808.30,1748.09
2013년08월15일,1824.37,1747.02,1725.85,1735.00,1731.73,1744.73,1738.08,1745.48,1752.24,1738.98,1745.73,1732.30,1735.58,1730.06,1735.30,1808.80,1748.48
2013년08월16일,1824.40,1747.02,1725.52,1733.96,1731.92,1744.87,1739.86,1745.45,1752.41,1738.26,1745.45,1732.33,1735.84,1729.96,1735.45,1808.80,1748.00
2013년08월17일,1824.67,1747.27,1725.07,1734.27,1731.60,1745.40,1737.97,1745.55,1752.55,1738.01,1745.07,1732.32,1735.57,1729.88,1735.15,1787.19,1746.84
2013년08월18일,1824.35,1746.69,1724.46,1733.85,1731.44,1744.98,1737.86,1745.29,1752.60,1737.71,1745.23,1732.31,1735.36,1729.75,1735.19,1785.40,1746.65
2013년08월19일,1824.50,1746.48,1724.42,1734.45,1731.35,1744.88,1738.12,1745.15,1752.69,1737.94,1745.36,1732.32,1735.45,1729.79,1735.11,1783.46,1746.94
2013년08월20일,1824.54,1746.45,1723.94,1734.11,1731.12,1744.68,1737.23,1744.95,1752.45,1737.44,1745.15,1732.12,1735.28,1729.81,1735.22,1783.15,1746.36
2013년08월21일,1823.58,1745.67,1723.47,1732.95,1730.28,1744.81,1737.42,1744.67,1752.19,1737.22,1744.66,1731.93,1735.01,1729.52,1735.08,1795.97,1744.33
2013년08월22일,1823.83,1745.34,1722.87,1732.11,1730.46,1744.35,1736.07,1744.46,1751.55,1736.85,1745.23,1731.54,1734.90,1729.39,1734.50,1796.03,1744.88
2013년08월23일,1823.29,1744.64,1722.21,1732.31,1729.85,1743.65,1735.49,1743.72,1751.49,1736.29,1744.89,1731.42,1734.72,1729.10,1734.30,1794.33,1743.15
2013년08월24일,1823.16,1744.56,1722.00,1733.11,1729.32,1743.56,1734.99,1743.44,1751.60,1735.90,1744.87,1730.88,1734.55,1729.11,1734.00,1776.06,1743.03
2013년08월25일,1822.57,1744.50,1721.76,1731.86,1729.45,1742.74,1733.91,1743.24,1751.05,1735.82,1744.90,1730.94,1734.58,1728.57,1733.89,1773.02,1742.05
2013년08월26일,1822.48,1744.69,1721.74,1732.19,1729.11,1743.26,1734.47,1742.93,1751.10,1735.30,1744.71,1730.48,1734.53,1728.54,1733.78,1772.46,1740.26
2013년08월27일,1822.13,1744.23,1721.07,1731.31,1728.80,1743.11,1733.03,1742.50,1750.57,1735.41,1744.63,1729.47,1734.31,1728.26,1733.14,1771.04,1739.80
2013년08월28일,1821.24,1744.16,1720.47,1730.60,1729.06,1741.69,1732.44,1741.81,1749.93,1734.98,1744.00,1728.98,1733.73,1727.80,1732.85,1770.23,1740.78
2013년08월29일,1820.78,1742.78,1720.06,1729.13,1728.61,1740.51,1730.81,1741.16,1749.31,1734.61,1743.77,1728.99,1733.51,1727.26,1732.52,1768.28,1738.53
2013년08월30일,1820.21,1742.50,1719.14,1729.38,1728.09,1740.68,1730.57,1740.79,1748.85,1734.84,1744.02,1728.63,1733.10,1727.05,1732.44,1767.27,1738.36
2013년08월31일,1820.31,1742.28,1718.75,1729.14,1727.66,1740.03,1730.22,1740.85,1748.25,1734.60,1743.72,1728.40,1732.65,1726.86,1732.12,1766.74,1738.92
2013년09월01일,1820.10,1741.70,1718.50,1728.17,1726.77,1739.47,1729.64,1740.65,1747.94,1734.21,1743.85,1728.06,1732.31,1726.86,1731.91,1766.56,1739.21
2013년09월02일,1819.49,1741.26,1718.76,1728.29,1727.12,1739.88,1729.99,1740.45,1748.04,1733.72,1743.44,1727.77,1732.34,1726.54,1731.49,1766.84,1739.80
2013년09월03일,1819.89,1740.73,1718.51,1728.04,1727.27,1739.63,1730.45,1740.35,1747.86,1733.64,1743.55,1727.43,1731.85,1726.02,1731.52,1802.30,1738.62
2013년09월04일,1820.01,1740.02,1717.66,1728.27,1725.91,1739.70,1729.69,1740.37,1747.28,1733.22,1743.40,1727.14,1731.65,1725.75,1731.30,1808.92,1738.82
2013년09월05일,1819.08,1739.66,1717.27,1727.82,1725.03,1738.69,1728.43,1740.34,1747.45,1733.21,1743.27,1726.95,1731.19,1725.58,1731.26,1812.06,1739.60
2013년09월06일,1818.32,1739.27,1716.78,1726.93,1724.41,1738.56,1728.86,1740.25,1747.05,1732.71,1743.04,1726.06,1730.88,1725.63,1731.03,1812.03,1739.21
2013년09월07일,1818.50,1738.82,1716.32,1726.27,1724.33,1738.23,1728.72,1740.27,1747.37,1732.53,1742.70,1725.72,1730.75,1725.27,1730.70,1800.54,1738.33
2013년09월08일,1818.12,1738.67,1715.55,1726.34,1723.89,1737.92,1728.36,1740.07,1747.09,1732.50,1742.52,1725.52,1730.52,1724.98,1730.46,1798.53,1737.45
2013년09월09일,1817.87,1738.54,1716.07,1726.14,1724.47,1738.36,1729.51,1739.81,1746.66,1732.20,1742.35,1725.26,1730.50,1724.81,1730.31,1797.66,1738.43
2013년09월10일,1816.78,1737.59,1715.13,1724.36,1722.89,1736.90,1728.59,1739.28,1746.76,1732.48,1742.67,1724.88,1730.16,1724.94,1730.11,1797.00,1738.43
2013년09월11일,1816.25,1735.99,1714.10,1723.87,1722.69,1736.43,1728.84,1738.82,1746.41,1732.16,1742.05,1724.62,1730.02,1724.75,1729.96,1800.39,1738.23
2013년09월12일,1815.67,1735.57,1713.17,1723.24,1722.72,1736.17,1727.37,1738.27,1745.69,1731.70,1741.76,1724.16,1729.48,1724.60,1729.58,1798.60,1736.61
2013년09월13일,1815.27,1733.80,1712.94,1722.73,1721.33,1735.07,1728.36,1737.93,1745.33,1731.02,1741.64,1723.90,1729.37,1724.44,1729.22,1773.92,1736.32
2013년09월14일,1814.85,1732.39,1712.67,1722.08,1720.52,1734.06,1727.06,1737.19,1745.33,1730.62,1741.47,1723.35,1728.90,1723.77,1728.65,1766.92,1735.55
2013년09월15일,1814.29,1731.79,1711.95,1721.40,1719.50,1734.22,1726.70,1736.98,1744.65,1730.41,1741.34,1723.10,1728.57,1723.65,1728.28,1766.01,1734.21
2013년09월16일,1814.19,1731.63,1712.36,1721.78,1719.41,1734.25,1726.86,1736.73,1744.79,1730.34,1741.18,1723.08,1728.59,1723.29,1728.36,1765.78,1737.67
2013년09월17일,1812.35,1730.82,1711.49,1721.25,1717.80,1733.66,1726.92,1735.65,1743.75,1730.31,1740.66,1722.84,1727.79,1722.74,1727.57,1756.91,1736.51
2013년09월18일,1811.96,1729.49,1711.03,1720.68,1716.98,1732.49,1725.53,1735.17,1742.93,1730.00,1740.07,1722.22,1727.09,1721.95,1726.38,1755.70,1735.80
2013년09월19일,1811.69,1729.50,1711.11,1720.55,1716.68,1732.42,1725.01,1735.12,1742.28,1730.03,1740.03,1722.08,1726.97,1721.95,1726.36,1755.29,1736.82
2013년09월20일,1811.55,1729.24,1710.65,1720.65,1716.92,1732.54,1724.63,1734.94,1742.53,1730.01,1740.10,1721.96,1726.74,1721.73,1726.21,1754.91,1736.72
2013년09월21일,1811.42,1728.55,1710.52,1719.84,1716.60,1732.59,1724.04,1734.58,1742.43,1729.58,1739.75,1721.85,1726.18,1721.80,1726.16,1754.37,1736.92
2013년09월22일,1811.03,1727.95,1710.10,1720.08,1716.31,1732.10,1723.62,1733.95,1742.33,1729.42,1739.63,1721.54,1726.06,1721.41,1725.77,1754.26,1736.32
2013년09월23일,1810.37,1727.58,1709.20,1719.43,1715.36,1731.98,1723.19,1733.25,1742.13,1728.55,1738.73,1721.11,1726.27,1720.70,1725.50,1754.22,1736.34
2013년09월24일,1807.98,1726.12,1707.63,1718.80,1713.50,1730.19,1721.18,1731.67,1741.03,1727.63,1737.90,1720.07,1724.64,1719.61,1724.13,1753.82,1734.71
2013년09월25일,1805.41,1724.73,1705.34,1716.18,1710.37,1728.39,1720.67,1729.96,1739.97,1726.05,1736.92,1719.05,1723.73,1718.78,1722.77,1745.34,1734.37
2013년09월26일,1803.26,1722.85,1702.86,1714.21,1709.08,1725.65,1718.90,1727.94,1738.17,1724.43,1735.72,1717.50,1722.51,1717.28,1721.31,1740.41,1732.00
2013년09월27일,1801.80,1722.19,1700.64,1712.42,1706.21,1722.54,1717.40,1726.17,1736.88,1722.82,1734.37,1716.15,1721.04,1716.22,1719.92,1739.26,1731.86
2013년09월28일,1800.95,1720.12,1697.07,1710.94,1703.48,1721.51,1717.39,1724.75,1736.14,1721.12,1733.50,1715.20,1720.02,1714.60,1718.51,1737.92,1730.84
2013년09월29일,1800.50,1718.95,1695.92,1710.38,1702.34,1720.78,1716.39,1723.94,1735.57,1720.33,1732.95,1714.31,1719.45,1713.81,1717.71,1737.26,1728.82
2013년09월30일,1800.01,1718.51,1695.18,1709.49,1701.06,1722.33,1716.13,1723.37,1735.81,1719.52,1732.33,1713.31,1718.89,1713.35,1717.58,1737.18,1730.65
2013년10월01일,1796.75,1716.21,1691.70,1706.75,1698.38,1718.78,1715.31,1720.53,1733.56,1716.46,1729.84,1710.10,1715.73,1709.87,1714.43,1736.64,1725.69
2013년10월02일,1794.53,1714.10,1689.83,1705.27,1696.54,1717.66,1711.54,1718.90,1732.02,1714.54,1728.15,1708.21,1713.47,1707.85,1712.74,1746.41,1723.26
2013년10월03일,1792.50,1712.96,1686.92,1704.58,1694.35,1714.26,1708.98,1717.51,1731.38,1712.93,1726.75,1706.27,1712.24,1706.54,1710.41,1746.61,1718.84
2013년10월04일,1791.86,1712.25,1685.88,1702.81,1693.97,1713.09,1706.95,1716.65,1730.62,1712.12,1726.11,1705.22,1711.30,1705.49,1709.50,1746.79,1717.88
2013년10월05일,1791.82,1711.52,1683.63,1701.20,1692.01,1712.26,1704.32,1715.80,1729.25,1711.40,1725.08,1704.20,1709.99,1703.92,1708.43,1738.51,1716.86
2013년10월06일,1791.17,1710.07,1682.48,1700.70,1691.16,1708.93,1702.27,1715.26,1728.63,1710.41,1724.03,1704.02,1709.40,1702.97,1707.55,1737.64,1715.80
2013년10월07일,1790.38,1709.96,1681.94,1700.19,1691.10,1708.92,1703.08,1714.91,1728.51,1710.06,1723.48,1702.38,1708.48,1702.09,1706.92,1737.08,1716.57
2013년10월08일,1789.56,1709.04,1680.12,1700.57,1689.10,1706.83,1701.57,1713.53,1727.13,1709.01,1722.07,1701.22,1707.20,1699.38,1705.48,1737.31,1712.50
2013년10월09일,1787.74,1708.85,1679.92,1700.15,1688.70,1706.57,1700.74,1713.04,1726.45,1708.00,1721.46,1700.31,1706.20,1698.42,1704.47,1738.71,1710.60
2013년10월10일,1787.73,1707.88,1678.58,1697.82,1687.94,1705.28,1699.28,1712.55,1725.16,1706.93,1720.88,1699.50,1705.62,1697.42,1703.43,1739.56,1709.94
2013년10월11일,1786.03,1707.44,1677.26,1696.34,1686.38,1703.58,1698.92,1711.60,1724.82,1706.00,1720.00,1698.73,1704.89,1696.38,1702.58,1733.93,1708.42
2013년10월12일,1785.35,1706.16,1676.70,1695.74,1686.14,1701.69,1697.86,1710.86,1723.89,1705.56,1719.25,1698.05,1704.06,1695.86,1701.16,1734.06,1709.07
2013년10월13일,1784.99,1705.73,1675.19,1695.60,1685.10,1701.17,1697.45,1710.27,1723.07,1705.08,1718.83,1697.19,1703.68,1695.08,1700.64,1733.98,1707.07
2013년10월14일,1784.54,1705.74,1675.03,1695.21,1684.69,1702.46,1698.15,1710.18,1723.20,1704.83,1718.91,1697.21,1703.39,1695.09,1700.35,1734.04,1706.73
2013년10월15일,1784.71,1705.29,1675.43,1695.40,1683.85,1701.01,1697.26,1709.91,1723.39,1704.09,1718.60,1696.24,1702.86,1694.56,1699.86,1734.60,1708.26
2013년10월16일,1783.92,1704.34,1674.00,1694.91,1684.20,1700.69,1697.11,1710.07,1722.95,1703.51,1717.29,1695.83,1701.95,1693.76,1699.35,1762.36,1708.46
2013년10월17일,1784.07,1704.24,1673.57,1694.44,1683.25,1699.02,1696.82,1709.59,1722.07,1703.03,1717.17,1695.25,1701.31,1693.39,1699.23,1767.69,1706.34
