구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2016년05월14일,540.00,622.00,536.30,607.71,555.44,622.75,710.58,597.15,544.36,590.40,554.27,561.12,529.35,521.36,562.26,606.87,602.66
2016년05월15일,540.00,628.00,536.30,607.71,555.44,622.75,728.08,598.01,545.98,591.73,556.35,560.21,530.03,522.05,563.23,602.71,602.66
2016년05월16일,540.00,628.00,536.30,607.71,555.44,622.75,728.08,598.39,546.28,590.06,557.84,561.14,530.46,522.07,565.81,598.18,602.83
2016년05월17일,540.00,628.00,539.00,607.71,555.44,622.75,719.75,596.97,547.02,591.40,556.38,565.54,530.06,523.48,564.58,602.97,602.83
2016년05월18일,540.00,638.00,539.00,614.00,556.44,622.75,745.25,599.48,549.57,591.73,556.64,567.71,533.45,524.62,565.00,600.92,589.50
2016년05월19일,540.00,638.00,539.00,610.14,545.33,622.75,745.25,597.71,552.61,595.08,557.56,568.88,534.45,527.70,565.19,604.13,589.50
2016년05월20일,540.00,638.00,539.00,606.83,556.44,626.00,750.25,599.84,555.91,597.06,562.58,571.94,534.83,527.83,566.94,602.43,589.50
2016년05월21일,540.00,638.00,539.00,609.00,556.44,626.00,750.25,599.84,555.91,597.06,562.11,571.94,534.83,527.86,565.92,602.77,589.50
2016년05월22일,540.00,648.00,556.50,628.00,553.11,626.00,750.25,604.95,559.14,597.14,563.57,574.03,539.94,533.22,570.80,604.05,592.50
2016년05월23일,540.00,648.00,558.30,628.00,553.11,626.00,750.25,603.86,560.29,598.04,566.62,573.83,539.46,534.19,572.64,621.83,592.50
2016년05월24일,540.00,648.00,564.30,628.00,557.55,626.00,731.08,605.28,562.11,600.00,570.50,575.48,542.66,536.25,575.52,604.11,592.50
2016년05월25일,540.00,648.00,566.10,625.50,569.77,630.50,724.41,608.95,566.52,602.93,573.18,577.09,547.13,541.56,577.71,598.68,599.33
2016년05월26일,700.00,648.00,566.10,619.16,561.66,630.50,725.25,611.19,570.61,602.93,576.03,581.52,551.40,550.00,577.06,600.83,599.33
2016년05월27일,700.00,648.00,583.80,612.83,572.77,630.50,726.91,611.62,571.51,606.54,576.01,583.23,552.47,553.03,578.25,605.75,602.33
2016년05월28일,700.00,648.00,583.80,612.83,576.11,634.00,726.91,617.73,576.41,609.59,579.71,587.75,553.61,558.81,579.82,605.75,602.33
2016년05월29일,700.00,648.00,586.30,603.83,576.11,654.25,726.91,617.90,580.03,609.67,579.17,589.52,555.27,563.91,583.43,606.47,602.33
2016년05월30일,700.00,648.00,586.30,603.83,576.11,654.25,726.91,619.64,581.98,611.88,580.55,588.97,556.18,560.50,584.03,605.38,607.00
2016년05월31일,700.00,648.00,590.10,620.80,576.11,654.25,726.75,622.12,584.04,611.65,581.78,592.01,557.76,562.29,584.54,610.97,607.00
2016년06월01일,750.00,645.20,584.70,640.66,581.00,652.75,731.75,623.83,589.92,613.33,584.41,596.21,560.00,566.63,588.82,617.97,624.66
2016년06월02일,750.00,642.66,586.50,640.66,585.77,652.75,736.08,628.41,596.52,631.35,586.65,600.97,562.88,570.74,592.72,631.97,628.50
2016년06월03일,750.00,647.66,588.30,640.66,585.77,652.75,736.08,631.19,595.35,635.39,588.47,606.02,568.05,571.32,596.21,636.61,631.50
2016년06월04일,750.00,647.66,584.80,639.66,585.77,652.75,735.66,630.86,598.20,631.12,591.81,610.65,570.64,574.51,596.46,635.73,631.50
2016년06월05일,750.00,647.66,588.80,642.50,585.77,652.75,735.66,632.51,600.87,631.93,594.51,608.91,572.48,579.57,598.54,638.44,631.50
2016년06월06일,750.00,647.66,588.80,642.50,591.33,652.75,738.16,628.85,600.28,631.12,599.71,610.41,574.55,577.44,599.28,638.44,631.50
2016년06월07일,750.00,647.66,590.60,645.16,591.33,652.75,738.16,629.27,601.01,631.35,600.32,610.41,573.83,578.40,600.18,636.63,631.50
2016년06월08일,750.00,647.66,600.80,636.71,591.88,655.00,737.33,629.95,602.62,631.81,602.28,620.45,579.86,579.46,601.36,636.63,635.16
2016년06월09일,750.00,660.00,600.80,638.00,591.88,655.00,739.58,633.23,605.01,631.73,599.98,617.52,588.47,581.05,599.91,638.28,645.00
2016년06월10일,750.00,659.20,609.30,639.14,593.00,655.00,739.58,633.59,606.42,632.73,600.63,621.08,589.16,581.48,602.15,634.45,638.00
2016년06월11일,750.00,669.20,601.80,639.14,596.00,660.50,739.58,635.90,608.71,635.52,601.82,622.72,590.85,582.48,604.62,639.08,638.00
2016년06월12일,750.00,669.20,601.80,639.14,599.33,660.50,738.75,636.90,609.01,635.11,603.74,623.70,591.07,583.23,604.64,640.00,639.66
2016년06월13일,750.00,669.20,609.40,639.14,600.44,660.50,738.75,638.44,609.39,635.77,602.16,623.90,591.21,582.45,605.94,639.30,639.66
2016년06월14일,750.00,669.20,607.70,645.00,600.44,660.50,738.75,644.55,611.45,634.18,604.03,624.49,592.47,584.80,606.88,640.00,647.33
2016년06월15일,750.00,671.20,607.70,645.00,602.44,675.75,738.75,644.47,612.87,635.98,606.25,623.73,594.86,587.21,611.55,641.35,653.00
2016년06월16일,750.00,671.20,608.20,645.00,610.88,675.75,738.75,647.89,613.66,636.91,610.07,624.75,595.75,587.70,610.53,639.05,653.00
2016년06월17일,750.00,671.20,608.20,643.50,607.55,677.00,738.75,648.06,614.22,636.86,608.02,626.08,595.81,590.83,612.56,640.15,653.00
2016년06월18일,750.00,671.20,608.20,644.66,607.55,677.00,738.75,646.93,615.63,637.95,608.97,626.48,596.13,591.60,614.56,640.10,653.00
2016년06월19일,750.00,671.20,610.00,644.66,607.55,677.00,738.75,648.00,614.18,645.26,609.94,628.40,597.73,592.18,614.81,641.31,653.00
2016년06월20일,750.00,671.20,610.00,647.42,607.55,677.00,738.75,648.57,614.63,641.98,611.53,627.86,598.07,592.68,614.68,641.31,653.00
2016년06월21일,750.00,671.20,610.00,647.42,607.55,677.00,738.75,645.54,614.56,641.98,611.65,629.29,601.63,592.97,614.45,639.89,653.00
2016년06월22일,750.00,673.00,615.70,647.42,604.22,680.50,738.75,645.15,615.29,641.83,613.42,628.92,598.22,594.00,613.72,637.05,653.00
2016년06월23일,750.00,673.00,615.70,646.14,604.22,680.50,738.75,646.57,616.56,641.63,613.37,629.20,599.38,595.78,613.13,636.83,623.60
2016년06월24일,750.00,673.00,615.70,639.71,607.55,680.50,738.75,647.23,617.27,642.63,614.32,629.30,601.44,595.63,614.75,637.22,623.60
2016년06월25일,750.00,673.00,615.70,641.00,612.55,681.75,738.75,649.50,632.69,643.46,618.26,629.47,601.35,597.72,613.67,638.44,623.60
2016년06월26일,750.00,673.00,615.70,641.00,598.11,685.00,738.75,647.23,618.58,644.70,619.34,631.11,599.99,597.81,613.89,638.55,653.00
2016년06월27일,750.00,673.00,615.70,637.16,612.55,685.00,738.75,649.77,618.58,643.03,619.34,630.40,600.37,598.42,613.12,637.85,646.16
2016년06월28일,750.00,673.00,615.70,637.16,616.30,685.00,738.75,645.77,618.15,639.82,617.52,629.16,601.90,598.53,614.93,639.33,663.60
2016년06월29일,750.00,673.00,617.70,637.16,616.30,685.00,738.75,642.88,620.08,642.51,619.82,630.55,601.66,600.00,615.16,639.40,663.60
2016년06월30일,750.00,673.00,614.10,637.16,616.30,685.00,738.75,644.22,623.07,641.48,619.78,630.71,601.86,598.61,614.93,640.29,663.60
2016년07월01일,750.00,673.00,614.10,637.16,603.30,685.00,739.58,644.28,623.66,639.40,619.34,630.33,602.04,600.76,614.62,644.74,653.00
2016년07월02일,750.00,660.83,614.10,641.00,616.30,676.50,739.58,643.50,624.54,644.20,620.28,631.56,603.47,599.88,615.39,645.00,659.83
2016년07월03일,750.00,660.83,614.10,641.00,618.30,676.50,739.58,643.52,624.91,644.80,623.65,632.09,603.55,602.51,616.57,645.00,654.66
2016년07월04일,750.00,660.83,614.10,642.85,618.30,676.50,739.58,643.74,624.84,644.32,623.30,630.24,603.47,601.42,617.14,645.00,647.83
2016년07월05일,750.00,652.50,614.10,642.85,618.30,676.50,738.91,644.35,624.98,642.29,623.72,630.24,606.10,601.40,617.37,643.62,654.66
2016년07월06일,750.00,623.00,612.40,642.85,618.30,676.50,743.08,647.05,626.80,643.51,623.49,629.67,606.00,602.39,616.84,643.18,654.66
2016년07월07일,760.33,676.75,673.81,693.18,662.94,735.31,766.71,708.41,654.15,694.54,641.81,653.49,634.33,645.19,651.41,658.70,666.00
2016년07월08일,760.33,696.66,684.73,696.17,666.65,745.52,769.95,714.61,659.60,695.69,645.00,655.66,636.23,647.31,655.97,657.79,682.77
2016년07월09일,760.33,701.40,685.06,698.75,680.60,742.17,773.01,717.77,659.51,697.14,647.07,656.42,639.77,650.04,659.41,656.81,682.77
2016년07월10일,760.33,705.00,687.16,700.30,679.33,737.58,776.90,718.41,658.55,698.37,648.36,658.25,639.09,652.32,659.93,657.21,676.50
2016년07월11일,760.33,703.14,686.88,698.85,679.33,737.58,777.02,719.38,658.23,698.56,648.52,659.26,638.83,652.68,661.91,657.50,676.50
2016년07월12일,760.33,703.14,686.52,697.82,679.33,736.75,777.02,718.77,657.20,697.28,648.31,658.11,639.32,652.31,661.52,657.63,676.50
2016년07월13일,760.33,702.62,686.66,694.94,679.33,736.75,777.02,717.80,658.50,699.30,648.57,659.14,640.13,652.95,662.13,657.89,679.47
2016년07월14일,760.33,705.42,684.98,695.07,679.33,737.25,779.67,719.27,661.13,699.92,649.75,659.60,639.53,653.30,662.01,656.23,684.88
2016년07월15일,760.33,705.42,684.34,694.89,678.79,737.25,779.67,717.54,660.77,698.46,648.37,658.39,639.40,653.25,660.29,655.97,684.88
2016년07월16일,760.33,705.42,684.50,693.66,673.75,735.19,778.83,717.13,661.54,699.67,648.16,658.94,639.10,652.07,660.00,655.29,691.10
2016년07월17일,760.33,705.42,684.17,695.11,671.36,733.63,776.93,717.57,660.85,699.31,648.37,659.10,639.76,652.17,660.92,654.04,691.10
2016년07월18일,763.33,703.69,683.96,695.82,674.78,732.72,778.05,719.70,660.93,698.16,648.49,658.70,638.32,652.09,660.59,654.47,694.40
2016년07월19일,763.33,704.26,685.80,695.11,676.50,732.72,778.05,719.60,660.48,698.51,650.27,658.17,639.10,650.83,659.84,654.08,688.84
2016년07월20일,763.33,693.58,685.80,694.14,674.09,731.72,778.34,718.99,662.40,697.00,650.33,659.31,639.66,649.74,661.86,653.78,688.84
2016년07월21일,763.33,688.95,688.76,688.15,676.66,721.72,777.69,718.38,660.79,697.44,648.13,659.06,639.97,650.16,661.08,654.47,688.84
2016년07월22일,763.33,695.04,688.76,689.26,675.54,729.90,776.80,717.63,661.43,695.93,649.01,658.45,636.23,650.68,662.34,654.67,688.84
2016년07월23일,763.33,704.83,687.92,688.14,669.52,729.90,776.33,716.41,660.63,696.30,648.78,658.26,638.87,650.67,662.06,651.03,688.84
2016년07월24일,763.33,701.07,685.29,687.62,668.52,729.90,776.33,715.70,659.40,696.64,649.19,658.20,638.84,649.59,661.52,647.18,692.66
2016년07월25일,763.33,702.42,685.29,687.62,668.52,726.57,776.05,714.97,660.19,696.73,650.21,659.20,639.52,650.44,661.20,644.40,692.66
2016년07월26일,763.33,701.07,686.50,691.88,669.52,726.57,776.93,712.54,658.66,697.26,650.36,658.85,638.56,650.32,660.35,641.38,677.52
2016년07월27일,763.33,701.07,682.47,690.69,663.96,726.14,778.41,712.35,658.64,697.86,650.24,658.33,636.99,650.29,660.21,638.67,675.94
2016년07월28일,763.33,699.15,690.09,689.63,662.12,725.09,777.09,710.66,657.91,697.00,648.14,658.39,637.49,649.22,659.92,636.19,675.94
2016년07월29일,763.33,701.07,693.69,686.52,662.92,724.27,777.48,708.11,657.30,697.67,647.24,657.17,637.45,648.78,660.18,634.50,675.94
2016년07월30일,763.33,701.07,693.09,687.94,660.54,727.56,775.63,708.70,658.44,696.75,648.08,657.27,634.78,647.13,659.74,632.17,683.70
2016년07월31일,763.33,691.92,691.09,690.90,660.54,728.81,774.26,707.81,658.30,696.04,647.03,655.99,634.94,647.82,659.95,631.58,691.94
2016년08월01일,763.33,695.92,689.71,691.14,667.12,729.72,773.94,707.61,657.11,695.08,646.16,656.03,633.87,647.94,659.36,632.03,691.94
2016년08월02일,763.33,689.92,687.50,691.14,664.08,722.95,777.21,706.68,656.75,695.62,646.00,656.52,634.98,647.76,658.37,631.49,687.94
2016년08월03일,763.33,689.92,689.07,688.51,670.08,719.86,774.67,706.38,657.16,694.63,646.17,656.83,634.99,647.00,658.44,633.59,687.94
2016년08월04일,763.33,689.92,680.87,687.24,668.83,717.65,774.70,707.55,658.34,693.72,645.49,656.10,635.94,646.11,657.21,632.31,683.52
2016년08월05일,763.33,694.92,679.05,684.97,675.69,713.95,774.90,707.85,657.02,693.17,645.47,654.99,636.09,645.62,656.85,631.26,683.52
2016년08월06일,763.33,694.92,679.05,684.97,675.69,713.95,774.90,707.85,657.02,693.17,645.47,654.99,636.09,645.62,656.85,631.26,683.52
2016년08월07일,763.33,690.12,678.50,686.86,675.54,713.04,772.50,706.60,654.78,691.99,645.27,653.83,634.41,644.89,657.57,630.06,668.72
2016년08월08일,694.50,688.68,680.81,686.83,669.61,711.36,772.78,705.32,654.34,690.63,644.22,652.89,634.16,644.27,657.42,630.33,668.72
2016년08월09일,694.50,689.45,679.78,686.80,670.57,712.87,769.90,704.85,654.47,688.48,642.64,652.33,632.45,643.59,656.66,632.82,668.72
2016년08월10일,763.33,691.33,681.45,687.72,671.00,709.91,770.95,702.78,654.02,687.88,642.53,650.66,632.87,643.49,656.78,630.37,668.72
2016년08월11일,763.33,691.33,680.34,678.33,667.14,707.83,771.75,701.95,654.22,687.29,640.55,649.74,632.31,642.87,654.70,629.45,672.52
2016년08월12일,763.33,672.69,673.38,674.17,663.09,707.83,770.13,701.30,654.40,685.56,641.55,649.33,633.36,642.12,652.90,629.85,687.94
2016년08월13일,763.33,685.20,673.35,675.05,669.04,707.83,771.89,701.56,654.16,684.59,641.40,649.61,633.95,641.98,653.04,627.28,687.94
2016년08월14일,763.33,685.20,673.26,674.20,670.34,707.08,771.48,701.61,654.05,683.79,641.52,648.73,633.72,641.42,652.27,627.37,685.47
2016년08월15일,830.00,689.61,674.90,673.97,670.43,707.08,771.75,703.37,653.77,684.79,641.22,649.37,633.11,641.68,652.49,626.85,685.47
2016년08월16일,763.33,689.61,674.90,673.97,672.60,702.82,771.75,702.30,653.40,685.08,640.31,648.17,631.78,640.81,650.82,626.58,685.16
2016년08월17일,763.33,685.20,671.50,675.11,660.90,703.47,769.72,702.33,653.47,684.39,639.42,648.14,631.59,639.49,650.64,625.25,685.16
2016년08월18일,763.33,689.26,673.14,673.77,653.18,703.47,769.45,701.23,653.91,685.00,638.32,647.69,632.66,638.48,650.68,622.75,684.27
2016년08월19일,763.33,689.46,673.45,677.35,658.63,703.08,769.72,699.86,653.71,684.91,638.83,646.69,632.39,638.11,651.80,619.45,681.00
2016년08월20일,763.33,690.04,672.54,677.68,658.63,702.90,770.81,699.16,653.03,685.71,638.41,646.43,631.82,637.89,650.37,618.02,679.52
2016년08월21일,763.33,690.04,672.54,677.68,658.63,702.90,770.81,699.16,653.03,685.71,638.41,646.43,631.82,637.89,650.37,618.02,679.52
2016년08월22일,763.33,685.45,674.16,679.91,660.90,702.90,766.95,698.95,652.74,684.79,639.31,646.48,631.28,637.38,650.52,617.86,679.52
2016년08월23일,763.33,685.45,674.30,676.57,661.34,702.90,768.08,698.84,651.95,683.07,638.67,647.50,630.15,637.64,650.56,619.48,679.52
2016년08월24일,763.33,686.29,673.69,678.51,661.34,704.95,769.49,699.56,649.82,683.55,637.97,645.71,629.50,637.55,649.78,618.47,675.61
2016년08월25일,763.33,689.24,670.07,680.69,666.40,704.95,767.59,700.51,651.06,683.52,637.74,646.35,628.08,637.08,648.93,619.67,675.61
2016년08월26일,763.33,689.24,673.12,676.15,664.13,704.72,769.04,699.72,650.73,683.93,637.87,646.48,626.50,636.48,648.58,622.10,658.35
2016년08월27일,763.33,689.24,670.92,676.83,657.66,704.72,768.92,700.20,650.78,684.70,636.23,646.29,628.17,635.46,649.30,622.32,660.75
2016년08월28일,763.33,689.24,673.50,678.27,651.40,705.59,769.63,700.62,652.23,684.95,636.50,647.11,628.21,636.39,649.23,622.03,660.75
2016년08월29일,763.33,694.26,674.38,678.27,657.86,705.56,768.52,700.89,651.63,685.28,636.84,647.03,626.79,636.40,648.58,623.13,660.75
2016년08월30일,763.33,695.03,671.25,680.41,646.08,705.56,770.94,700.33,651.87,683.12,635.27,645.68,626.07,635.46,648.28,623.49,681.77
2016년08월31일,763.33,682.84,669.18,681.08,647.39,695.09,769.36,699.81,651.36,683.54,635.36,645.85,625.43,636.24,648.76,623.76,681.77
2016년09월01일,763.33,676.29,671.83,682.50,650.41,703.27,768.27,701.30,651.12,684.91,635.35,646.22,625.73,636.43,648.25,632.01,682.37
2016년09월02일,747.00,692.62,673.70,683.22,651.16,706.19,768.14,703.49,650.64,683.13,636.10,647.25,626.31,636.06,649.02,636.76,683.16
2016년09월03일,747.00,693.37,673.89,685.41,651.16,710.45,769.02,704.57,650.73,684.12,636.07,646.37,625.16,636.12,649.84,638.97,683.16
2016년09월04일,747.00,699.40,673.89,686.60,646.72,710.45,768.63,703.64,651.48,684.36,636.97,646.77,625.55,637.21,648.39,641.23,683.16
2016년09월05일,747.00,696.11,673.89,686.60,646.72,709.68,770.58,702.85,651.29,683.28,636.06,647.07,625.61,638.12,649.70,641.55,683.16
2016년09월06일,747.00,688.03,673.89,688.22,644.69,709.68,771.25,703.02,652.12,683.76,634.69,647.85,627.67,637.78,649.35,639.67,682.16
2016년09월07일,747.00,688.11,672.89,683.55,651.16,709.18,769.78,703.07,651.85,683.27,634.20,646.52,626.77,638.17,649.26,643.33,682.16
2016년09월08일,747.00,688.55,674.26,682.63,653.13,709.18,769.10,702.63,650.70,683.42,634.29,646.27,628.67,638.35,650.22,645.23,678.05
2016년09월09일,747.00,687.34,680.08,681.55,653.13,709.18,767.31,703.18,650.27,683.62,634.75,645.85,626.88,637.49,648.93,643.49,678.05
2016년09월10일,747.00,687.34,679.70,681.55,650.86,709.18,767.75,703.15,650.24,684.27,634.88,647.21,627.01,637.27,648.83,643.77,678.05
2016년09월11일,747.00,687.34,679.70,681.55,653.00,709.18,768.16,702.69,649.95,684.48,636.05,648.31,628.24,637.38,649.52,641.51,678.05
2016년09월12일,747.00,687.34,679.70,681.55,653.00,707.90,768.16,703.19,650.34,685.44,635.67,647.64,628.70,637.37,649.51,640.97,678.05
2016년09월13일,747.00,687.34,679.39,678.05,651.62,708.31,768.56,702.63,651.06,685.38,635.57,647.96,628.63,636.87,649.38,642.84,678.05
2016년09월14일,747.00,687.34,679.39,677.48,651.62,707.86,767.17,702.16,651.03,684.98,636.65,646.86,628.40,636.91,649.01,639.91,675.61
2016년09월15일,747.00,687.34,679.56,677.40,651.62,707.86,767.58,702.45,651.83,684.57,637.29,647.04,628.55,637.10,649.31,641.62,675.61
2016년09월16일,747.00,687.34,679.56,677.35,645.17,711.47,765.88,702.84,651.31,684.04,637.78,646.76,628.62,637.31,648.73,642.02,675.61
2016년09월17일,747.00,684.62,679.56,678.29,647.22,718.14,766.58,701.61,651.03,684.78,637.17,647.07,626.96,637.36,648.35,641.45,667.27
2016년09월18일,755.66,684.62,678.85,678.37,647.22,718.14,767.72,701.92,650.85,683.88,636.64,647.13,627.22,637.57,647.48,641.86,675.61
2016년09월19일,755.66,684.62,672.20,678.29,649.50,718.14,767.04,702.01,651.50,684.14,636.81,646.63,626.17,637.13,647.91,641.86,675.61
2016년09월20일,755.66,693.50,672.20,678.32,642.68,718.14,768.36,701.06,652.59,681.97,636.29,647.55,625.27,636.51,649.14,640.38,675.61
2016년09월21일,683.00,693.50,672.20,678.10,642.00,718.14,770.14,699.83,653.48,680.63,635.28,645.40,625.32,634.99,648.04,640.76,677.27
2016년09월22일,683.00,693.50,672.20,675.76,646.34,718.14,768.13,699.46,652.68,681.46,634.42,645.19,625.61,635.69,647.71,642.66,677.72
2016년09월23일,683.00,691.51,666.44,675.60,648.00,718.14,769.70,700.06,652.32,681.60,635.53,644.12,624.51,635.50,647.53,643.05,666.61
2016년09월24일,755.66,691.51,665.91,677.18,645.86,716.27,768.83,699.16,651.61,680.56,635.31,645.26,623.33,635.63,646.32,645.24,662.05
2016년09월25일,755.66,691.51,667.83,677.18,643.40,718.90,768.83,699.46,651.59,681.29,636.22,645.85,623.58,635.37,646.68,645.26,665.61
2016년09월26일,755.66,691.51,667.83,675.16,644.81,716.13,770.18,699.71,650.91,681.25,635.32,647.11,623.46,635.48,646.89,644.53,680.57
2016년09월27일,755.66,691.51,667.36,677.23,642.54,712.60,768.32,699.79,650.97,681.06,634.32,646.05,623.93,634.64,647.38,645.34,684.83
2016년09월28일,755.66,691.51,664.67,675.65,646.34,712.60,769.74,699.37,651.32,681.40,634.65,646.27,624.38,634.98,647.46,644.20,683.72
2016년09월29일,755.66,691.62,665.57,676.62,646.34,714.47,769.61,699.25,649.54,680.66,634.38,646.34,623.60,635.42,647.73,644.41,683.72
2016년09월30일,755.66,691.62,664.43,676.62,645.66,717.83,766.72,698.55,648.20,680.93,634.49,644.81,624.45,635.17,647.84,642.79,683.72
2016년10월01일,755.66,686.92,664.96,677.36,646.72,716.95,762.93,699.15,648.27,680.29,634.30,643.73,623.46,634.57,648.01,642.15,683.72
2016년10월02일,755.66,687.23,662.12,679.34,648.72,716.95,766.58,699.17,648.10,680.25,635.24,644.56,623.65,635.13,649.38,644.02,686.50
2016년10월03일,755.66,693.61,666.19,679.34,649.00,716.95,765.94,699.66,649.52,680.45,635.89,644.06,623.96,634.62,649.69,644.47,686.50
2016년10월04일,752.33,693.61,666.19,679.48,648.32,716.95,766.36,700.80,650.50,680.45,635.39,643.88,623.59,634.83,649.82,643.60,686.50
2016년10월05일,752.33,693.88,664.70,678.38,646.72,716.95,765.72,700.05,650.49,681.38,636.15,644.21,623.80,634.53,649.55,644.25,682.15
2016년10월06일,752.33,693.61,665.84,678.38,646.72,717.04,767.88,698.77,651.92,680.14,635.02,643.31,623.69,634.24,649.11,644.00,667.27
